,Source,Target,Weight,Timestamp
4112,943,738,2,1307556321.61015
4113,949,684,1,1307556343.8455698
4114,914,648,5,1307556686.83002
4115,552,950,2,1307557009.94446
4116,164,84,1,1307558012.68647
4117,871,889,2,1307559039.92175
4118,943,190,5,1307559545.58089
4119,514,544,2,1307560030.26874
4120,674,952,1,1307560463.02834
4121,164,953,1,1307560547.83476
4122,691,867,2,1307560627.37398
4123,952,674,2,1307560681.41194
4124,953,164,1,1307560745.5580301
4125,867,691,3,1307560755.0292099
4126,953,606,1,1307560920.46898
4127,378,449,9,1307561063.51115
4128,506,233,1,1307561356.41578
4129,233,506,1,1307561414.7389698
4130,449,378,9,1307561491.00056
4131,544,514,1,1307561508.02735
4132,106,233,1,1307561840.5797
4133,233,106,2,1307561998.17923
4134,378,889,5,1307562191.0392098
4135,439,483,2,1307562378.90938
4136,483,439,2,1307562423.31702
4137,803,954,1,1307562675.69244
4138,483,319,1,1307562805.36087
4139,319,483,1,1307562814.0487301
4140,306,899,2,1307562999.64517
4141,890,334,1,1307563124.01899
4142,890,6,1,1307563143.77253
4143,575,637,2,1307564034.67345
4144,644,950,1,1307564188.88506
4145,565,864,1,1307564392.32623
4146,84,164,2,1307565727.3703198
4147,714,955,2,1307566356.88693
4148,955,714,2,1307566445.91193
4149,591,514,1,1307566888.63755
4150,514,591,2,1307567028.47584
4151,233,937,1,1307567218.37023
4152,797,956,1,1307567836.23467
4153,729,233,5,1307568034.4408698
4154,233,729,2,1307568043.88475
4155,864,565,1,1307568207.51843
4156,233,587,2,1307569068.18168
4157,591,958,1,1307569192.49012
4158,943,609,2,1307569263.99642
4159,958,591,1,1307569433.99576
4160,163,495,4,1307569515.2555802
4161,844,714,3,1307570473.23701
4162,844,403,2,1307570491.16623
4163,902,537,3,1307570699.00964
4164,537,902,3,1307570757.6503599
4165,791,816,3,1307571033.21988
4166,514,959,2,1307571308.78956
4167,959,514,2,1307571388.6968699
4168,531,509,1,1307571912.1049302
4169,816,791,3,1307571944.39453
4170,591,779,1,1307572055.51493
4171,691,428,3,1307572295.18802
4172,428,691,2,1307572342.80175
4173,862,902,2,1307572407.91127
4174,902,862,2,1307572496.20608
4175,791,233,3,1307572525.77824
4176,233,791,4,1307572549.38641
4177,960,233,2,1307572657.31094
4178,960,452,1,1307572789.93999
4179,960,961,2,1307572796.75537
4180,509,531,1,1307573361.87199
4181,960,962,2,1307573516.90069
4182,962,960,2,1307573602.92766
4183,937,963,4,1307573940.92526
4184,963,937,4,1307573971.25807
4185,452,960,2,1307574677.48845
4186,961,960,2,1307574743.92151
4187,233,960,1,1307574782.61727
4188,867,884,1,1307575302.1068802
4189,884,867,1,1307575723.71931
4190,101,957,1,1307575888.18579
4191,960,887,1,1307576110.65464
4192,887,960,1,1307576580.81679
4193,797,6,3,1307577160.52203
4194,882,820,1,1307577880.70883
4195,791,786,3,1307578937.93978
4196,452,965,1,1307579426.34526
4197,965,452,2,1307579437.2500901
4198,701,966,1,1307579827.73374
4199,966,701,1,1307579860.35387
4200,882,967,1,1307579972.5204
4201,882,926,1,1307580668.14503
4202,791,968,2,1307581408.6549098
4203,452,692,1,1307581829.6877198
4204,692,452,1,1307581859.5381901
4205,926,969,1,1307582030.6517801
4206,969,926,1,1307582082.4101
4207,29,586,2,1307584740.12535
4208,233,970,2,1307584783.7041302
4209,820,882,1,1307584843.96379
4210,970,233,2,1307585034.09237
4211,497,969,1,1307585072.39719
4212,514,971,2,1307585076.94418
4213,969,497,1,1307585111.15882
4214,971,514,10,1307585128.50814
4215,646,867,10,1307585335.36126
4216,163,740,1,1307585425.35216
4217,969,791,1,1307585736.95685
4218,791,969,3,1307585753.5114698
4219,740,163,1,1307585813.91678
4220,163,216,6,1307586391.7409198
4221,216,163,6,1307586469.20368
4222,863,954,1,1307586601.84608
4223,867,882,1,1307587253.79912
4224,954,863,1,1307587339.86634
4225,884,926,1,1307587475.21769
4226,482,84,1,1307587477.2599
4227,882,867,5,1307587486.53359
4228,867,972,10,1307587660.1482902
4229,926,884,1,1307587791.20964
4230,783,974,4,1307588450.42094
4231,974,783,4,1307588545.10165
4232,6,890,2,1307589276.4214802
4233,791,18,10,1307589524.28958
4234,84,41,2,1307590247.66531
4235,931,946,4,1307590657.99359
4236,946,931,4,1307591090.0337
4237,867,975,1,1307591344.4643302
4238,791,1,3,1307591400.2381198
4239,975,867,1,1307591412.59273
4240,972,867,10,1307591807.12293
4241,3,10,8,1307592205.3629
4242,867,976,1,1307592329.85342
4243,976,867,5,1307592403.43858
4244,1,163,2,1307592440.91892
4245,317,876,1,1307592649.00938
4246,163,1,4,1307592681.99493
4247,876,317,1,1307592821.94894
4248,884,591,1,1307594579.94462
4249,591,884,2,1307594638.7729
4250,736,16,2,1307595728.1377199
4251,876,258,1,1307595957.41275
4252,163,766,2,1307597058.52931
4253,517,497,4,1307597776.4268801
4254,884,190,2,1307597869.37132
4255,766,163,2,1307597871.53848
4256,565,591,1,1307598526.49211
4257,884,977,1,1307599520.28818
4258,977,884,1,1307599544.57026
4259,977,978,1,1307599576.5071
4260,978,977,1,1307599591.26361
4261,863,834,2,1307599939.7811599
4262,834,863,2,1307600019.8273199
4263,791,912,2,1307600369.44274
4264,517,979,3,1307600422.43657
4265,979,517,3,1307600466.2782
4266,979,497,1,1307600523.33538
4267,835,313,1,1307600647.83707
4268,912,791,3,1307600756.03128
4269,978,979,1,1307600816.3084302
4270,876,980,1,1307601564.6855
4271,978,855,1,1307601615.72246
4272,980,876,1,1307601650.97167
4273,863,436,3,1307602063.8815699
4274,978,591,1,1307602127.71761
4275,591,978,1,1307602150.21953
4276,436,758,3,1307602727.74416
4277,758,436,4,1307602736.67976
4278,791,688,5,1307603548.58442
4279,979,981,1,1307604911.14267
4280,981,979,1,1307604935.20626
4281,867,791,3,1307608473.86015
4282,791,867,4,1307608682.66524
4283,882,982,1,1307609888.9962802
4284,791,983,1,1307612044.15615
4285,983,791,8,1307614262.98963
4286,982,882,10,1307614279.79078
4287,984,585,1,1307614357.13147
4288,983,867,5,1307614462.5308
4289,786,791,3,1307614623.03414
4290,585,984,1,1307614624.05631
4291,585,428,1,1307614704.79239
4292,887,791,3,1307614968.23038
4293,791,887,3,1307615207.21506
4294,685,985,1,1307616587.12859
4295,986,791,9,1307616866.68731
4296,884,987,1,1307617167.48734
4297,987,884,1,1307617243.6013
4298,734,988,1,1307617585.57149
4299,985,685,1,1307617618.81806
4300,734,989,1,1307617692.5002801
4301,884,429,1,1307617971.2653599
4302,429,884,1,1307618013.98664
4303,956,797,1,1307618196.67593
4304,666,990,5,1307618508.65938
4305,990,666,5,1307619491.89138
4306,943,163,2,1307620144.5789301
4307,791,729,2,1307621687.83733
4308,919,791,3,1307621863.5602698
4309,791,986,3,1307623624.48759
4310,791,991,3,1307624046.19962
4311,640,593,1,1307624206.0431302
4312,593,640,1,1307624492.87866
4313,991,791,3,1307625226.84196
4314,935,26,2,1307626023.7975
4315,791,992,1,1307626329.77137
4316,992,791,1,1307626346.55581
4317,863,791,1,1307627156.3738801
4318,791,201,10,1307627453.49948
4319,449,985,2,1307627569.11932
4320,985,449,2,1307627744.79723
4321,449,884,2,1307627781.5205
4322,884,449,2,1307628161.10781
4323,884,791,4,1307628687.86112
4324,919,937,2,1307631640.20204
4325,791,993,1,1307631654.67609
4326,609,943,-10,1307632338.53216
4327,738,943,-10,1307632681.4739
4328,867,983,3,1307633144.63132
4329,937,919,2,1307634001.43649
4330,937,972,2,1307634694.90215
4331,972,937,2,1307635337.36449
4332,435,812,2,1307635536.0494
4333,409,994,1,1307635900.8905401
4334,637,909,2,1307637485.28323
4335,233,45,1,1307637571.15487
4336,866,995,1,1307637898.5378802
4337,853,996,2,1307638083.3643
4338,853,997,2,1307638110.49375
4339,673,867,3,1307638345.2149901
4340,995,866,2,1307638542.14355
4341,10,3,8,1307638649.53879
4342,988,734,1,1307639639.56112
4343,812,435,3,1307640295.5940402
4344,972,998,1,1307640916.23668
4345,163,943,-10,1307641007.30277
4346,909,637,8,1307642325.0173302
4347,587,565,1,1307642448.39026
4348,565,587,1,1307642483.62521
4349,112,30,1,1307642974.31567
4350,483,972,1,1307644420.64469
4351,972,483,1,1307644474.1129801
4352,998,972,1,1307644530.6493
4353,738,106,7,1307644943.21229
4354,106,738,7,1307644972.10058
4355,899,306,2,1307645207.8514302
4356,996,691,2,1307646812.51758
4357,885,436,3,1307647502.11008
4358,436,885,3,1307647558.87609
4359,979,719,4,1307649832.11877
4360,964,999,2,1307651318.45128
4361,6,1000,2,1307651649.19391
4362,436,1001,1,1307651684.85958
4363,1001,436,1,1307651834.42717
4364,999,964,5,1307652818.21086
4365,435,500,4,1307653108.9893699
4366,500,435,10,1307653158.6744301
4367,436,276,1,1307654516.14251
4368,791,810,1,1307656309.90015
4369,810,791,1,1307656344.45181
4370,972,964,3,1307657264.49701
4371,964,972,3,1307657358.51145
4372,791,921,2,1307657388.17545
4373,902,793,2,1307657677.8324401
4374,921,791,3,1307657678.8758302
4375,902,794,1,1307657741.79678
4376,791,1003,1,1307658489.60797
4377,1003,791,1,1307658512.0803301
4378,587,826,1,1307659007.51222
4379,968,791,3,1307659213.42473
4380,964,1004,1,1307660486.48874
4381,1004,964,1,1307660641.04868
4382,170,861,2,1307661623.9638698
4383,313,1005,8,1307661865.88718
4384,791,1006,2,1307662416.18633
4385,887,972,5,1307662522.0425198
4386,1006,791,2,1307662580.3566
4387,972,887,3,1307662591.43517
4388,968,1007,2,1307662888.05567
4389,964,1007,3,1307662942.21466
4390,1007,964,3,1307662998.04378
4391,1007,968,3,1307663005.61824
4392,791,567,1,1307663308.58059
4393,567,791,1,1307663526.6326
4394,139,1008,1,1307664373.73066
4395,791,964,5,1307664393.2494302
4396,791,1009,2,1307665198.0731099
4397,1009,791,2,1307665348.55201
4398,139,1010,1,1307665657.4790199
4399,1010,139,1,1307665738.04411
4400,972,1007,3,1307665769.7195802
4401,1007,972,3,1307665865.75435
4402,791,884,4,1307666035.7592301
4403,139,1011,1,1307666236.02556
4404,1011,139,1,1307666342.4433599
4405,1008,139,2,1307666430.8635302
4406,884,879,2,1307666638.4600198
4407,1011,42,5,1307666756.7881699
4408,879,884,2,1307666954.64486
4409,884,972,1,1307667039.93388
4410,972,884,1,1307667092.1298099
4411,879,1010,1,1307667141.85897
4412,1010,879,1,1307667176.97412
4413,879,684,2,1307667215.13305
4414,879,255,1,1307667299.1969302
4415,879,882,3,1307667467.54268
4416,879,880,2,1307667538.5378199
4417,794,902,1,1307669560.22032
4418,879,791,10,1307670458.6993198
4419,881,565,10,1307670990.2410002
4420,565,881,1,1307671079.47443
4421,968,1012,2,1307671180.0443199
4422,513,659,1,1307672540.51329
4423,879,1013,1,1307673065.98054
4424,1013,879,1,1307673163.5580301
4425,701,985,1,1307673226.0518699
4426,985,701,1,1307673422.14008
4427,791,896,1,1307674012.1942
4428,967,1014,1,1307674277.61599
4429,1014,967,1,1307674333.5331
4430,14,45,3,1307675562.22519
4431,14,3,3,1307675595.63479
4432,14,285,1,1307675624.77345
4433,14,6,9,1307675825.15113
4434,14,17,5,1307676106.1545
4435,14,0,9,1307676356.77619
4436,999,764,-10,1307677120.56877
4437,967,1015,2,1307679924.87434
4438,1015,967,2,1307680090.56434
4439,1016,692,1,1307680393.74429
4440,964,1009,3,1307680576.8691401
4441,791,874,3,1307680601.91991
4442,874,791,3,1307680709.37374
4443,1009,964,3,1307680716.82741
4444,973,1002,1,1307680900.0506
4445,1002,973,1,1307680900.75003
4446,964,973,1,1307681139.18758
4447,973,964,1,1307681177.14323
4448,493,791,1,1307682798.74898
4449,973,736,10,1307683051.78848
4450,436,764,-10,1307683185.9692302
4451,444,1017,1,1307683355.52862
4452,1017,444,5,1307683482.95462
4453,999,436,2,1307683718.33234
4454,967,1018,1,1307683894.20865
4455,52,95,2,1307684812.97711
4456,1012,968,1,1307685314.8730302
4457,967,113,1,1307685350.41998
4458,1012,30,3,1307685377.9726698
4459,969,812,2,1307686388.68882
4460,812,969,2,1307686502.19423
4461,791,1019,5,1307687893.82865
4462,1019,791,5,1307688597.52129
4463,1019,918,5,1307688639.93977
4464,896,985,2,1307691837.56462
4465,985,896,2,1307692210.56972
4466,896,1012,3,1307694558.4937198
4467,1012,896,3,1307694589.1834
4468,896,1020,2,1307695327.4535902
4469,1020,896,1,1307695354.23711
4470,941,1021,1,1307695479.0992599
4471,117,10,1,1307696714.4893699
4472,10,117,1,1307696755.22909
4473,964,867,3,1307697178.78209
4474,867,964,2,1307697178.88915
4475,941,947,1,1307697217.21419
4476,937,1022,2,1307699955.5339599
4477,1022,937,2,1307700029.92011
4478,867,985,1,1307700115.31859
4479,985,867,10,1307700864.73325
4480,964,963,1,1307707981.23237
4481,675,532,5,1307713667.95545
4482,1002,985,2,1307716545.58676
4483,1018,967,1,1307718654.92522
4484,233,722,1,1307719858.08867
4485,845,791,1,1307720535.8274698
4486,80,1009,1,1307721067.5561
4487,985,1002,2,1307721450.66047
4488,623,232,3,1307722288.26053
4489,934,866,1,1307723172.33805
4490,866,934,1,1307723201.68911
4491,714,825,3,1307723594.31297
4492,916,937,-10,1307723843.43139
4493,170,593,3,1307724203.60958
4494,593,170,2,1307724216.9612598
4495,223,17,4,1307724318.33317
4496,576,867,1,1307724791.11664
4497,611,535,5,1307725290.12679
4498,535,611,5,1307726060.71087
4499,459,791,1,1307726837.5782099
4500,480,866,1,1307726987.95861
4501,866,480,1,1307727020.94032
4502,526,791,-1,1307727191.58084
4503,965,791,2,1307729125.06077
4504,791,965,1,1307729267.16611
4505,378,13,6,1307730783.36341
4506,691,106,2,1307730792.9888198
4507,13,378,2,1307730796.23097
4508,106,691,2,1307730811.72804
4509,637,575,2,1307731568.65063
4510,506,836,1,1307733504.13534
4511,917,1024,1,1307733876.76183
4512,1024,917,1,1307734209.20016
4513,836,506,1,1307734589.34293
4514,610,310,2,1307734889.95377
4515,310,610,2,1307735101.54002
4516,84,1025,1,1307735122.2345
4517,1025,84,1,1307735142.2441099
4518,867,452,1,1307735319.02595
4519,867,826,3,1307735608.73301
4520,779,867,1,1307736362.4514198
4521,867,951,2,1307736392.25982
4522,841,689,2,1307737378.2741802
4523,867,913,2,1307738858.08028
4524,913,867,2,1307738918.3915699
4525,947,941,1,1307740765.6696
4526,867,779,2,1307740945.1790302
4527,493,1027,10,1307743411.8053
4528,440,1022,2,1307744187.23179
4529,1022,440,2,1307744303.6022599
4530,493,104,5,1307744661.64155
4531,104,493,5,1307744683.09407
4532,186,1028,1,1307745091.61975
4533,170,1029,1,1307745377.34707
4534,1028,186,1,1307745448.6193302
4535,1029,170,3,1307745511.13549
4536,279,689,1,1307745545.38169
4537,1021,1030,1,1307747471.8926802
4538,1021,941,1,1307747780.14099
4539,1009,80,1,1307750498.98475
4540,444,804,1,1307752043.9821
4541,804,444,1,1307752666.26483
4542,493,490,10,1307752976.09666
4543,170,1032,2,1307754237.29086
4544,45,791,-10,1307754328.4437099
4545,1032,170,7,1307754402.70538
4546,585,0,1,1307754642.46172
4547,105,1027,1,1307756320.7529
4548,444,103,5,1307758050.0367599
4549,103,444,3,1307758095.85215
4550,1002,444,2,1307760350.11498
4551,692,1033,2,1307761283.4742599
4552,1033,692,8,1307761365.28918
4553,1033,926,2,1307762504.86009
4554,719,1034,5,1307763577.0861301
4555,1034,719,5,1307763642.7994099
4556,848,719,5,1307763813.81303
4557,16,244,1,1307763906.51316
4558,719,1035,10,1307764705.40095
4559,1033,867,2,1307765274.82741
4560,692,1032,3,1307765314.71947
4561,1032,692,3,1307765342.21793
4562,760,1036,2,1307766730.03841
4563,1036,760,2,1307766804.73555
4564,985,921,5,1307767567.59233
4565,921,985,5,1307767937.2866302
4566,760,16,1,1307768312.4147198
4567,867,805,1,1307769347.9454
4568,805,867,1,1307769513.88012
4569,685,1037,1,1307770152.835
4570,1037,685,2,1307770190.3706698
4571,1037,1038,2,1307771089.73922
4572,1038,1037,2,1307771106.68047
4573,719,979,5,1307771466.36854
4574,1037,1039,2,1307771639.6858199
4575,1039,1037,2,1307771659.12931
4576,1037,1040,2,1307772242.0287
4577,1040,1037,2,1307772244.8461401
4578,1037,1041,2,1307772488.37545
4579,1041,1037,2,1307772519.82988
4580,1037,1042,2,1307772729.14986
4581,1042,1037,2,1307772746.6043198
4582,978,867,2,1307772840.11887
4583,867,978,2,1307772940.46191
4584,867,673,3,1307772988.95984
4585,981,1043,1,1307774015.26747
4586,867,1032,1,1307774075.67088
4587,1037,1044,1,1307774076.78144
4588,1044,1037,2,1307774105.8278801
4589,1004,1043,5,1307774196.8614302
4590,1032,867,1,1307774320.95332
4591,1043,1004,5,1307774619.5723698
4592,1037,1045,2,1307775034.4467
4593,1045,1037,3,1307775036.42229
4594,188,867,1,1307775981.82019
4595,691,791,-10,1307776533.14146
4596,1037,1046,2,1307776649.94944
4597,1046,1037,2,1307776664.99253
4598,1037,1047,2,1307777363.46224
4599,1047,1037,3,1307777398.75109
4600,565,867,10,1307778376.06566
4601,719,1043,5,1307778707.40433
4602,1043,719,5,1307778765.9713302
4603,585,719,3,1307780766.05737
4604,1037,1048,1,1307780849.0786
4605,1048,1037,2,1307780873.94672
4606,736,973,10,1307781070.41231
4607,987,545,1,1307785773.2292
4608,545,987,1,1307786396.24278
4609,1031,505,1,1307788488.22858
4610,334,947,1,1307790786.35433
4611,334,1049,1,1307793227.25242
4612,1049,334,1,1307793296.94114
4613,947,334,1,1307793484.4152699
4614,26,909,1,1307801864.6767
4615,444,493,5,1307803583.3682199
4616,255,1050,3,1307803849.2023401
4617,939,452,1,1307804953.73675
4618,1022,1051,2,1307809150.73278
4619,1051,1022,2,1307809163.27463
4620,1051,867,10,1307809211.3127902
4621,1051,1052,1,1307809271.09342
4622,1052,867,1,1307809319.342
4623,452,791,-10,1307810275.89447
4624,230,791,-10,1307810436.27176
4625,45,1053,10,1307810817.55001
4626,1053,45,10,1307811046.41236
4627,532,675,5,1307811354.7409198
4628,105,733,1,1307811640.02779
4629,452,1053,1,1307816375.44937
4630,1053,452,2,1307816452.68065
4631,106,1032,1,1307817491.9851198
4632,1032,106,1,1307817558.08424
4633,10,791,-10,1307817872.40166
4634,967,882,3,1307818896.99745
4635,452,1051,1,1307819869.24505
4636,1051,1054,1,1307820269.06304
4637,452,1025,1,1307820743.56921
4638,1025,452,1,1307820938.04837
4639,967,1055,1,1307822059.6377
4640,1055,967,1,1307822163.86827
4641,1055,1056,1,1307822204.52346
4642,1056,1055,1,1307822261.10587
4643,812,354,1,1307822829.29192
4644,587,859,1,1307822879.73489
4645,354,812,1,1307822929.46329
4646,859,587,1,1307823010.44069
4647,1051,354,1,1307824087.32979
4648,428,452,3,1307824276.2621698
4649,354,1051,1,1307824362.18088
4650,452,428,1,1307824371.79822
4651,302,841,4,1307826082.68493
4652,841,302,4,1307826125.33726
4653,313,1002,1,1307826559.4419801
4654,1002,313,2,1307828777.2207901
4655,1032,452,1,1307829068.1259599
4656,452,1032,1,1307830272.45147
4657,417,736,1,1307830982.63852
4658,684,866,1,1307832423.16641
4659,866,684,1,1307832464.8799698
4660,985,498,1,1307834933.78137
4661,980,971,1,1307835425.96331
4662,980,1059,1,1307835609.37903
4663,1059,980,1,1307835639.45907
4664,452,1057,1,1307835657.51725
4665,1057,452,2,1307836855.70144
4666,6,840,2,1307836955.1269698
4667,1058,841,3,1307837039.92914
4668,840,6,2,1307837176.95544
4669,452,1060,1,1307839057.2887
4670,1060,452,1,1307839090.2293901
4671,1061,343,1,1307841201.31501
4672,147,449,1,1307843226.89363
4673,673,1062,1,1307844248.6221
4674,1062,673,1,1307844419.13146
4675,1051,1063,1,1307845555.54444
4676,1063,867,1,1307845993.9979901
4677,1051,244,1,1307847076.34234
4678,244,867,1,1307847106.3710802
4679,244,1051,1,1307847199.10115
4680,1051,931,1,1307848077.8722801
4681,931,867,1,1307848171.49804
4682,1064,926,2,1307848427.47654
4683,1051,452,10,1307849901.74215
4684,452,867,10,1307850053.7005
4685,535,75,10,1307850436.12784
4686,926,1063,1,1307850787.42062
4687,1063,926,1,1307850993.51226
4688,1051,1065,1,1307851728.54708
4689,1065,867,1,1307851789.34904
4690,1065,1051,1,1307851810.93314
4691,159,882,1,1307853568.6832302
